St Marks Pl & 1 Ave	(16, 8)
Bank St & Hudson St	(112, 119)
Greenwich Ave & 8 Ave	(9, 9)
E 11 St & 1 Ave	(162, 170)
Howard St & Centre St	(153, 143)
Centre St & Worth St	(3, 2)
1 Ave & E 30 St	(7, 13)
W 16 St & The High Line	(7, 7)
W 15 St & 10 Ave	(116, 99)
E 23 St & 1 Ave	(178, 188)
Broadway & Whipple St	(1, 2)
W 13 St & 5 Ave	(7, 5)
W 43 St & 10 Ave	(109, 131)
W 35 St & Dyer Ave	(1, 4)
W 21 St & 6 Ave	(12, 12)
1 Ave & E 18 St	(163, 176)
Avenue D & E 8 St	(2, 5)
2 Ave & E 31 St	(16, 10)
Suffolk St & Stanton St	(118, 141)
West St & Chambers St	(14, 21)
Forsyth St & Canal St	(5, 4)
Spruce St & Nassau St	(6, 5)
Lispenard St & Broadway	(159, 146)
Bayard St & Baxter St	(4, 4)
N 6 St & Bedford Ave	(140, 137)
W 22 St & 8 Ave	(9, 5)
Broadway & E 14 St	(18, 17)
E 4 St & 2 Ave	(11, 5)
E 2 St & Avenue C	(77, 76)
Central Park S & 6 Ave	(6, 5)
W 64 St & Thelonious Monk Circle	(69, 105)
1 Ave & E 44 St	(14, 11)
E 81 St & York Ave	(50, 53)
Water - Whitehall Plaza	(5, 5)
Vesey Pl & River Terrace	(239, 239)
E 10 St & Avenue A	(18, 9)
Fulton St & Adams St	(127, 104)
Henry St & Atlantic Ave	(5, 6)
Barclay St & Church St	(18, 20)
11 Ave & W 41 St	(7, 8)
Sullivan St & Washington Sq	(4, 7)
W 49 St & 8 Ave	(6, 3)
Murray St & West St	(156, 146)
MacDougal St & Washington Sq	(3, 9)
8 Ave & W 33 St	(11, 14)
Washington St & Gansevoort St	(15, 8)
Broadway & W 60 St	(11, 11)
E 9 St & Avenue C	(5, 6)
Vernon Blvd & 50 Ave	(85, 70)
Canal St & Rutgers St	(7, 12)
Cooper Square & Astor Pl	(9, 11)
E 59 St & Madison Ave	(105, 104)
Lexington Ave & E 29 St	(8, 7)
W 4 St & 7 Ave S	(6, 7)
W 33 St & 7 Ave	(15, 5)
E 51 St & Lexington Ave	(115, 114)
W 52 St & 11 Ave	(9, 8)
Front St & Maiden Ln	(4, 10)
W 18 St & 9 Ave	(11, 15)
E 20 St & FDR Drive	(17, 13)
1 Ave & E 78 St	(161, 165)
E 2 St & 2 Ave	(12, 12)
