27534	(2486, 3)
18917	(1335, 2)
19129	(1620, 2)
38773	(3286, 4)
39137	(1843, 2)
31275	(2802, 2)
32943	(730, 1)
39279	(158, 1)
26461	(876, 2)
24980	(1957, 4)
38098	(1709, 1)
25464	(3195, 4)
21465	(1367, 2)
18545	(1617, 4)
39351	(250, 1)
38566	(3302, 3)
16543	(3808, 1)
32377	(1386, 1)
24893	(1414, 3)
33963	(334, 1)
26667	(566, 2)
16950	(1317, 2)
39632	(8661, 6)
26699	(1008, 2)
28852	(1234, 2)
30137	(378, 1)
15021	(374, 1)
21394	(1031, 1)
34344	(2954, 2)
17865	(1180, 2)
39842	(500, 2)
35234	(4352, 5)
31649	(3724, 7)
35157	(1269, 2)
28734	(1240, 2)
30084	(397, 1)
14611	(1993, 2)
14852	(2295, 2)
18605	(657, 2)
28005	(2427, 3)
28521	(3051, 3)
38530	(5834, 6)
15264	(1960, 3)
34863	(2543, 3)
14986	(1329, 2)
33038	(1368, 1)
15126	(1336, 1)
35154	(1335, 2)
39833	(2113, 2)
34013	(1089, 2)
34134	(1200, 2)
32883	(2542, 3)
17113	(5389, 3)
27425	(1270, 1)
30770	(2063, 4)
30011	(2827, 4)
27071	(2008, 3)
32419	(733, 2)
18025	(709, 2)
28318	(512, 2)
30608	(1368, 1)
25101	(471, 1)
39180	(2928, 3)
32336	(2276, 2)
27310	(1544, 2)
27854	(3560, 1)
30921	(2130, 2)
20277	(869, 1)
28054	(1106, 1)
31320	(871, 2)
31317	(5679, 5)
38263	(3087, 4)
27828	(719, 1)
39649	(1180, 2)
15944	(436, 1)
38353	(2596, 2)
17621	(710, 1)
19567	(1594, 3)
38453	(1056, 1)
33947	(1497, 2)
30941	(1839, 2)
33841	(1583, 2)
27834	(278, 1)
31961	(1725, 2)
38117	(1071, 2)
27233	(1308, 1)
39298	(3223, 4)
38526	(2941, 4)
30161	(1326, 2)
35241	(2914, 3)
28688	(967, 1)
38993	(538, 2)
39932	(1628, 2)
38650	(763, 2)
31241	(5811, 6)
14631	(2828, 2)
20214	(1082, 1)
21578	(1740, 3)
30452	(1586, 2)
39031	(3623, 4)
28578	(2933, 4)
39472	(3444, 3)
21664	(289, 1)
17767	(3375, 1)
16767	(152, 1)
16107	(4249, 3)
39581	(7606, 6)
33973	(511, 1)
39877	(6048, 7)
29017	(3479, 2)
39229	(2696, 6)
32176	(2752, 2)
27909	(452, 1)
34307	(1983, 3)
35218	(1055, 2)
30878	(862, 2)
32519	(1207, 2)
29326	(1082, 2)
33768	(1907, 2)
31491	(714, 1)
38977	(406, 2)
28974	(1766, 2)
28996	(1114, 2)
39736	(858, 1)
29946	(489, 1)
35321	(1420, 2)
33107	(1693, 4)
33376	(652, 1)
28162	(1614, 2)
38605	(1218, 2)
27450	(1507, 2)
38759	(1299, 2)
25624	(2536, 2)
26752	(1242, 2)
39244	(1848, 4)
38670	(269, 1)
20241	(694, 2)
18801	(2384, 2)
17565	(1162, 1)
39536	(3829, 4)
17293	(2693, 2)
35386	(5091, 4)
39106	(2086, 2)
27859	(929, 4)
39221	(1703, 2)
39641	(5077, 2)
34248	(4699, 4)
18985	(1658, 1)
32541	(1633, 1)
32813	(4120, 2)
15558	(1546, 1)
34388	(2120, 2)
15469	(2895, 1)
25285	(2906, 1)
16589	(2874, 1)
26138	(2878, 1)
27838	(2843, 1)
20003	(1609, 1)
29945	(2818, 1)
27094	(593, 1)
38764	(1892, 2)
33838	(581, 2)
33730	(1447, 1)
39256	(899, 2)
21029	(969, 1)
34158	(2024, 3)
16737	(1037, 2)
38736	(3044, 2)
16564	(1074, 2)
39575	(1151, 2)
38628	(818, 1)
34356	(918, 1)
32656	(2735, 2)
33839	(725, 2)
32021	(1585, 2)
25096	(211, 1)
17314	(1228, 4)
32259	(4042, 1)
29425	(622, 1)
15354	(741, 1)
39898	(2919, 2)
39917	(12958, 6)
32589	(366, 1)
34262	(1154, 1)
34383	(1711, 2)
15536	(4152, 4)
33306	(526, 1)
38122	(1989, 2)
38601	(681, 1)
31960	(1802, 2)
25232	(2253, 4)
16671	(502, 1)
28947	(651, 1)
38389	(3555, 4)
30230	(567, 1)
30278	(1026, 3)
28646	(468, 2)
32156	(758, 1)
30574	(846, 2)
38289	(1899, 2)
15087	(1290, 2)
32026	(4104, 2)
31855	(1983, 2)
38554	(278, 1)
29146	(1310, 2)
15005	(2837, 3)
26140	(1339, 2)
19237	(2909, 2)
19471	(372, 1)
39121	(1289, 2)
28418	(1870, 2)
25358	(491, 1)
38372	(606, 2)
39227	(1027, 2)
38154	(277, 1)
20109	(3126, 2)
28172	(1425, 2)
32756	(745, 2)
25005	(981, 2)
29744	(339, 1)
29074	(430, 1)
18366	(1506, 2)
17688	(175, 1)
31527	(819, 1)
38932	(756, 2)
32342	(358, 1)
32037	(2110, 1)
33392	(2737, 6)
34838	(2759, 3)
33752	(4179, 2)
27279	(1701, 2)
29968	(1294, 2)
38251	(1962, 4)
38341	(8005, 4)
29933	(1124, 2)
39215	(1496, 1)
39010	(1155, 2)
27555	(808, 1)
19970	(2037, 2)
34320	(2418, 4)
18594	(1897, 2)
21771	(1856, 1)
20517	(1006, 2)
34987	(4469, 5)
25952	(1236, 2)
35329	(1436, 1)
35270	(1389, 4)
17031	(1294, 2)
31587	(1057, 3)
17245	(316, 2)
17772	(2507, 4)
24958	(1395, 1)
39059	(3262, 4)
30913	(5614, 4)
34373	(583, 2)
19104	(578, 1)
27550	(442, 1)
15221	(583, 1)
30579	(2581, 4)
14689	(252, 1)
27476	(338, 1)
33937	(875, 1)
28609	(832, 2)
34187	(3331, 3)
30168	(248, 1)
26793	(2018, 2)
27674	(2470, 2)
30132	(186, 1)
34973	(4043, 2)
25024	(404, 1)
38374	(2976, 2)
21713	(770, 1)
38611	(789, 2)
35269	(2529, 2)
28001	(253, 1)
25736	(220, 1)
30805	(1106, 3)
39427	(1951, 2)
29179	(3305, 3)
24790	(1777, 2)
30428	(1677, 2)
38794	(1483, 2)
35051	(5514, 6)
28104	(1146, 1)
39237	(631, 2)
38948	(1277, 4)
31138	(4244, 2)
31826	(1655, 2)
16833	(3906, 2)
38847	(3108, 3)
24808	(3956, 3)
38485	(450, 1)
27994	(929, 1)
29420	(2066, 2)
33119	(706, 1)
39095	(906, 2)
30951	(351, 2)
39154	(2855, 4)
38532	(3104, 1)
31058	(2746, 4)
35264	(682, 2)
28251	(3054, 1)
20775	(500, 2)
26775	(824, 1)
33866	(1744, 2)
39267	(2357, 2)
32689	(3272, 3)
33271	(612, 1)
25996	(627, 1)
39426	(1332, 2)
39717	(680, 1)
27189	(690, 1)
35108	(1744, 1)
32171	(2078, 2)
33833	(1100, 1)
25207	(2206, 2)
39294	(722, 2)
30924	(519, 1)
34266	(613, 2)
29184	(944, 1)
38559	(5499, 4)
31337	(768, 2)
39153	(4647, 4)
19871	(1083, 1)
31034	(3651, 2)
20317	(5478, 5)
28311	(244, 1)
31312	(2777, 2)
39778	(898, 2)
27263	(1972, 3)
27616	(533, 1)
33966	(2151, 2)
14768	(347, 1)
18194	(1643, 2)
33420	(596, 2)
39846	(5135, 5)
35246	(3331, 4)
32223	(1988, 2)
39580	(5835, 5)
38373	(3225, 3)
39784	(1004, 1)
17759	(2171, 1)
25198	(2133, 2)
20780	(2494, 2)
33837	(566, 1)
32759	(1244, 2)
34318	(2383, 2)
20182	(2511, 2)
18889	(733, 2)
39108	(541, 1)
38190	(1890, 1)
38115	(1052, 2)
34101	(1601, 2)
38921	(1900, 3)
35039	(1819, 1)
34217	(754, 1)
30545	(493, 1)
33048	(193, 1)
31124	(2255, 3)
34247	(1084, 2)
35151	(206, 1)
30265	(1771, 1)
38985	(581, 1)
31318	(786, 1)
31085	(165, 1)
14719	(2132, 2)
34011	(7654, 5)
28216	(378, 1)
21051	(745, 1)
34204	(4120, 2)
38238	(416, 1)
26573	(3336, 2)
27692	(308, 1)
26125	(942, 1)
39289	(671, 2)
35291	(894, 1)
31117	(891, 1)
33413	(4139, 1)
30454	(4009, 1)
19702	(890, 1)
33798	(2550, 2)
14547	(4012, 3)
30296	(2021, 2)
33971	(440, 1)
31651	(1192, 2)
31514	(235, 1)
39423	(1394, 2)
39463	(1218, 1)
38888	(1216, 1)
33845	(2220, 2)
29110	(2212, 2)
27819	(3796, 2)
29409	(2316, 2)
39706	(1006, 2)
16779	(460, 2)
39171	(2763, 4)
34111	(1137, 2)
16977	(994, 2)
38631	(3717, 4)
17701	(441, 1)
38515	(537, 1)
38540	(4765, 4)
38831	(967, 2)
39098	(1185, 1)
17691	(716, 1)
38942	(2421, 2)
34963	(2709, 4)
29049	(970, 1)
35033	(1340, 1)
34041	(2412, 2)
31382	(1880, 3)
29373	(791, 1)
