30182	(1063, 1)
29077	(341, 1)
16341	(2399, 1)
16286	(2675, 3)
17191	(824, 1)
26405	(2928, 3)
20374	(1943, 2)
32561	(1744, 4)
27756	(3841, 2)
25166	(195, 2)
32186	(4461, 5)
14941	(1771, 3)
26125	(2462, 4)
26364	(1373, 2)
17394	(1208, 1)
27903	(887, 2)
35130	(1039, 1)
27486	(709, 2)
25325	(420, 1)
26105	(584, 1)
17555	(693, 1)
34175	(419, 1)
31624	(2442, 3)
34407	(1717, 2)
28566	(492, 2)
35296	(3637, 4)
35279	(1523, 4)
27183	(2746, 4)
31080	(1515, 2)
16222	(1046, 2)
31196	(1708, 3)
24994	(842, 2)
35054	(4470, 4)
35122	(512, 2)
32959	(1446, 3)
28432	(1615, 2)
14672	(2250, 2)
33143	(4758, 1)
28369	(1115, 1)
30605	(1395, 2)
16475	(2271, 2)
33294	(814, 1)
15091	(290, 1)
26512	(905, 2)
27493	(1767, 2)
35368	(4722, 5)
32251	(4213, 4)
31247	(1342, 2)
33387	(1264, 3)
19632	(661, 1)
26929	(1497, 3)
28079	(280, 1)
31438	(381, 1)
28721	(724, 1)
26808	(80, 1)
31276	(69, 1)
35586	(4293, 4)
30315	(74, 1)
29385	(76, 1)
30207	(3032, 3)
31570	(211, 1)
34238	(2094, 2)
35219	(1762, 4)
34145	(1440, 2)
30647	(499, 1)
35215	(1301, 2)
32651	(5045, 6)
35284	(3321, 5)
27754	(562, 1)
26568	(609, 3)
31217	(2207, 4)
28707	(672, 1)
34022	(468, 1)
30645	(2758, 4)
33916	(3765, 6)
34203	(1033, 2)
28249	(1740, 4)
26534	(6207, 4)
19092	(1036, 2)
33005	(604, 1)
29073	(3650, 5)
18621	(956, 2)
14657	(1082, 1)
24336	(2050, 3)
34416	(6221, 8)
15556	(525, 2)
34104	(857, 2)
28431	(296, 1)
30922	(299, 1)
18520	(185, 1)
28731	(5127, 4)
28279	(1046, 2)
35380	(5507, 5)
30221	(278, 1)
21075	(4469, 5)
31565	(2710, 4)
18870	(372, 1)
32244	(1448, 3)
33335	(1047, 3)
35309	(3305, 3)
28653	(1884, 2)
25697	(1808, 2)
35199	(3540, 8)
32392	(336, 1)
18655	(2104, 3)
30379	(358, 2)
18416	(356, 2)
33757	(869, 1)
34336	(3585, 4)
14648	(4025, 5)
27652	(1322, 2)
25079	(2035, 2)
20880	(1196, 4)
19499	(924, 2)
25074	(1956, 2)
16119	(1951, 3)
20184	(113, 1)
27314	(2287, 3)
32463	(2045, 4)
17772	(1955, 2)
25436	(2199, 2)
19005	(186, 1)
29892	(2323, 1)
34292	(1024, 2)
25148	(438, 1)
30926	(4119, 4)
