24929	(1434, 1)
25241	(2755, 4)
16694	(621, 1)
15266	(392, 2)
31656	(1657, 3)
32222	(1372, 3)
31446	(208, 1)
14792	(2971, 2)
17970	(747, 1)
27757	(1458, 2)
27535	(268, 1)
31132	(1751, 3)
27738	(1678, 2)
25593	(2102, 2)
27500	(4378, 3)
30486	(2233, 3)
25291	(5077, 8)
32772	(2274, 3)
29362	(2809, 3)
15774	(1706, 2)
15330	(777, 1)
34372	(1538, 4)
34343	(3000, 5)
27450	(388, 1)
35328	(9775, 8)
20617	(3625, 3)
25814	(4312, 3)
27385	(2979, 4)
34344	(4223, 6)
31430	(2481, 4)
17137	(1639, 2)
32109	(2192, 3)
14556	(1219, 1)
28732	(660, 1)
18404	(1206, 2)
35154	(5896, 7)
18826	(533, 1)
34016	(2367, 4)
27623	(3841, 2)
32885	(3743, 4)
34230	(529, 2)
25307	(969, 3)
27825	(1355, 2)
20654	(2120, 2)
30987	(4408, 3)
29568	(2679, 2)
20232	(1024, 1)
28637	(2992, 3)
32277	(1656, 2)
27120	(457, 1)
32925	(918, 2)
26603	(552, 1)
21281	(370, 2)
27170	(852, 2)
27931	(3769, 3)
21389	(2030, 1)
33070	(1832, 1)
35254	(2486, 2)
34927	(757, 1)
31042	(1173, 2)
25330	(2600, 3)
34039	(3592, 2)
33856	(5980, 5)
29128	(3457, 3)
16604	(690, 2)
16543	(2051, 2)
30608	(751, 2)
19862	(2307, 2)
30489	(987, 2)
30223	(192, 2)
16607	(1022, 3)
32318	(850, 1)
29791	(1877, 1)
30994	(1062, 1)
21302	(1612, 2)
34917	(1216, 3)
31643	(381, 1)
16665	(3413, 2)
18366	(323, 1)
20610	(1438, 2)
35291	(790, 2)
35231	(2726, 3)
30409	(3023, 4)
15552	(2150, 2)
30747	(1093, 1)
19223	(541, 2)
31326	(1970, 3)
31128	(2775, 5)
24985	(1529, 1)
33934	(6072, 5)
28720	(2259, 4)
33578	(374, 1)
20728	(1629, 2)
17571	(1330, 2)
19863	(2073, 2)
35149	(651, 1)
21301	(620, 1)
29116	(345, 2)
32333	(4799, 4)
28830	(2070, 3)
33610	(1150, 2)
26789	(335, 1)
16610	(869, 3)
