26486	(1230, 2)
25025	(1326, 4)
27748	(6231, 3)
20969	(3489, 4)
27052	(1854, 2)
16957	(1624, 2)
28779	(3870, 6)
35011	(2493, 1)
34071	(3199, 5)
31361	(1222, 2)
32796	(484, 1)
16440	(1603, 2)
25051	(2210, 2)
18960	(3639, 3)
27821	(10292, 5)
33856	(1965, 4)
26792	(1584, 2)
29375	(924, 2)
27443	(1296, 2)
25925	(916, 1)
33395	(1182, 2)
32130	(679, 2)
33958	(3714, 4)
30918	(2446, 2)
31932	(1226, 2)
35242	(879, 2)
17508	(211, 1)
17657	(2353, 4)
30346	(955, 1)
21497	(449, 1)
15741	(446, 1)
25791	(1519, 1)
32373	(2060, 3)
32825	(1311, 1)
29957	(5356, 6)
34847	(2021, 2)
29348	(4337, 3)
32524	(319, 1)
21634	(2323, 2)
19169	(1352, 2)
21295	(4451, 4)
32584	(3524, 4)
14726	(1369, 2)
17296	(947, 2)
28880	(2458, 3)
32467	(1473, 4)
19358	(2574, 2)
28788	(1425, 2)
15961	(1825, 2)
29317	(2272, 3)
16287	(1205, 2)
30302	(3465, 6)
25100	(806, 2)
15618	(1094, 1)
19096	(2294, 2)
18793	(1202, 2)
33125	(749, 1)
30570	(2286, 6)
17207	(2156, 2)
24992	(1223, 2)
32648	(438, 1)
31208	(1105, 2)
34326	(1753, 2)
15097	(1347, 2)
35111	(4423, 6)
33194	(1279, 2)
16378	(1017, 2)
19470	(5953, 5)
20933	(1423, 2)
20859	(1528, 2)
16091	(382, 1)
33048	(1745, 4)
28200	(1655, 2)
26605	(1924, 2)
35352	(2977, 5)
35336	(5128, 5)
32237	(1936, 1)
30843	(1892, 2)
28167	(1081, 3)
33738	(1641, 2)
30848	(529, 1)
28440	(503, 2)
33358	(571, 1)
34178	(2683, 3)
33305	(1251, 4)
25405	(258, 1)
25250	(2054, 4)
34948	(4184, 3)
33779	(1050, 2)
33223	(2593, 2)
16106	(2025, 3)
15791	(2382, 2)
15360	(1749, 2)
25796	(864, 1)
35006	(293, 1)
35070	(3714, 4)
21365	(2570, 2)
27561	(765, 2)
33058	(2793, 4)
32734	(317, 1)
31597	(730, 2)
34290	(364, 1)
21235	(6115, 5)
32199	(561, 1)
16246	(1383, 2)
18056	(1130, 2)
33999	(375, 1)
30535	(674, 2)
28122	(1920, 2)
34254	(513, 2)
25070	(1943, 2)
31239	(361, 1)
30841	(164, 1)
