20927	(4518, 3)
30301	(591, 2)
34915	(700, 1)
33915	(5023, 7)
18150	(920, 3)
20935	(1165, 3)
29389	(927, 2)
21632	(1741, 2)
33376	(1332, 1)
17207	(1353, 1)
19118	(2000, 1)
17622	(1021, 2)
17683	(2851, 5)
25137	(1733, 3)
33771	(481, 1)
33833	(155, 1)
17847	(490, 1)
18153	(1087, 3)
35167	(4760, 4)
32484	(1463, 2)
18454	(314, 1)
25285	(2828, 4)
35077	(3108, 6)
26696	(2058, 2)
26596	(2770, 4)
30993	(796, 2)
21358	(903, 2)
27416	(1042, 2)
21093	(919, 1)
26484	(387, 1)
27943	(687, 3)
30174	(499, 2)
15390	(716, 2)
20828	(311, 1)
32016	(5018, 8)
30472	(1804, 1)
26889	(1761, 1)
31670	(3285, 4)
18504	(753, 1)
26430	(1733, 2)
30877	(1626, 2)
34131	(4341, 3)
35162	(1349, 2)
26587	(517, 1)
31412	(586, 1)
26890	(2307, 5)
26791	(1813, 3)
25205	(2330, 4)
19498	(1492, 1)
16720	(5783, 5)
30297	(1289, 2)
19471	(1223, 2)
27219	(2405, 2)
29848	(2761, 4)
15947	(1507, 2)
33904	(634, 2)
30925	(812, 2)
25818	(2422, 2)
25219	(1278, 1)
35312	(1131, 1)
19511	(1899, 2)
34984	(414, 1)
18250	(594, 2)
19912	(206, 1)
33075	(657, 1)
20211	(234, 1)
21579	(920, 2)
19507	(437, 1)
35252	(280, 1)
26631	(600, 2)
29865	(1882, 3)
14618	(2679, 4)
15320	(648, 1)
31213	(1270, 2)
33947	(2341, 4)
34142	(2572, 2)
29311	(2230, 3)
30014	(947, 2)
33403	(2382, 2)
18182	(494, 2)
25532	(2915, 3)
30791	(709, 1)
26590	(833, 1)
19530	(626, 2)
34085	(1051, 3)
24960	(681, 1)
34267	(2277, 3)
20212	(1742, 2)
14734	(3062, 4)
33954	(1253, 1)
34160	(417, 2)
34976	(518, 2)
31504	(1927, 3)
32161	(815, 3)
25568	(544, 1)
24335	(416, 1)
16047	(3080, 2)
32946	(231, 1)
28885	(2331, 3)
31436	(720, 2)
33908	(609, 2)
32663	(424, 2)
34156	(1344, 2)
33347	(135, 1)
27587	(915, 2)
30478	(2860, 3)
27862	(784, 2)
33568	(300, 2)
29796	(348, 1)
24988	(1114, 2)
29980	(989, 3)
28959	(3671, 4)
34384	(2977, 3)
30632	(1297, 2)
19486	(1448, 2)
32195	(1242, 3)
33650	(2793, 2)
32816	(1680, 4)
25335	(104, 1)
17611	(1405, 1)
34333	(4845, 5)
28136	(1268, 1)
32509	(2194, 2)
35258	(3701, 6)
34042	(4278, 4)
15872	(492, 2)
29367	(2059, 2)
34394	(2750, 3)
33262	(782, 1)
30514	(331, 2)
27450	(1841, 2)
16683	(1451, 4)
32328	(157, 1)
20765	(1641, 5)
35091	(2264, 3)
30725	(1439, 2)
27600	(1752, 2)
15176	(785, 1)
26027	(424, 2)
31071	(4403, 2)
30830	(2781, 4)
18537	(895, 2)
28294	(394, 1)
28465	(376, 1)
35079	(1070, 2)
30155	(538, 2)
32501	(760, 1)
35279	(1470, 3)
32022	(746, 2)
31530	(550, 1)
27690	(1680, 2)
33019	(832, 2)
34268	(2193, 3)
35586	(229, 1)
30460	(476, 2)
18254	(408, 1)
26722	(271, 1)
35036	(1095, 3)
15305	(4256, 4)
20135	(2297, 4)
18721	(701, 2)
34222	(1133, 1)
