21361	(763, 1)
25078	(759, 1)
25100	(1684, 2)
29794	(586, 1)
28256	(1102, 1)
27821	(3169, 3)
32165	(1310, 2)
34938	(5290, 4)
34301	(1676, 3)
26794	(1179, 2)
18210	(6054, 3)
19309	(1779, 2)
30076	(4008, 2)
29405	(586, 1)
34143	(572, 1)
26467	(751, 1)
31514	(3610, 4)
30801	(875, 2)
31232	(1694, 2)
32486	(5635, 8)
32353	(909, 2)
34149	(6900, 4)
28501	(1834, 1)
25931	(2308, 2)
30885	(4213, 4)
25895	(2337, 3)
20700	(2131, 2)
33931	(1553, 2)
28133	(329, 1)
15602	(3572, 3)
26611	(2417, 2)
32589	(5927, 3)
14878	(358, 1)
21217	(1322, 2)
18013	(1754, 3)
31993	(690, 2)
33947	(1541, 4)
33737	(509, 1)
29803	(1285, 1)
25337	(6171, 4)
21376	(1629, 1)
30273	(2932, 4)
14929	(2687, 4)
16965	(1220, 2)
30008	(1270, 2)
25219	(1714, 5)
33394	(1406, 3)
25074	(1698, 2)
31891	(4051, 6)
30096	(3603, 2)
26037	(3383, 4)
33800	(1074, 1)
32905	(247, 1)
33578	(6279, 5)
15868	(735, 1)
33848	(1456, 1)
14632	(3553, 2)
18549	(1971, 2)
32161	(854, 2)
15937	(4341, 3)
27449	(4725, 4)
27771	(353, 1)
34394	(348, 1)
18783	(5356, 7)
32498	(1699, 2)
32239	(180, 1)
19666	(3094, 2)
18687	(3150, 3)
19363	(500, 1)
26483	(11748, 8)
17678	(3845, 4)
26774	(3781, 4)
19178	(2160, 3)
32215	(2300, 4)
14790	(543, 1)
17170	(640, 2)
15387	(3585, 3)
30683	(2337, 4)
33626	(743, 1)
33619	(1735, 2)
33826	(3375, 4)
30735	(489, 1)
21585	(765, 1)
33564	(2269, 4)
17821	(1124, 2)
28220	(2420, 4)
34292	(4999, 4)
19507	(4156, 4)
27236	(784, 2)
17155	(2493, 2)
29885	(2334, 3)
30114	(4779, 4)
33126	(1617, 4)
34275	(3154, 4)
33824	(3302, 5)
30437	(2675, 3)
28636	(1560, 2)
35160	(5346, 5)
33968	(353, 1)
35179	(2132, 2)
21209	(1627, 2)
26839	(966, 1)
19103	(2893, 4)
35090	(2299, 3)
33000	(1000, 2)
17295	(416, 1)
15587	(2014, 2)
17030	(935, 2)
19019	(2726, 1)
18921	(578, 2)
27865	(3214, 4)
32464	(3154, 4)
32090	(1535, 2)
27172	(208, 1)
27267	(771, 1)
32064	(354, 2)
34092	(2390, 4)
26728	(3839, 3)
25704	(3995, 3)
17324	(573, 2)
33699	(3477, 4)
30007	(3013, 3)
21649	(839, 2)
17025	(7487, 6)
27513	(2538, 3)
18791	(908, 1)
31838	(627, 2)
14950	(666, 2)
16373	(1343, 4)
31139	(799, 2)
20202	(5346, 4)
34369	(2299, 2)
30280	(874, 1)
21876	(1221, 2)
16001	(1752, 4)
32968	(4923, 2)
21664	(804, 2)
32446	(938, 2)
26387	(2230, 2)
31291	(1366, 1)
33839	(4666, 5)
30874	(553, 1)
34917	(5048, 5)
16250	(417, 2)
16142	(10035, 4)
28287	(320, 1)
20318	(914, 1)
21567	(1342, 2)
32124	(3997, 3)
18042	(3365, 2)
30645	(3441, 2)
25283	(2717, 4)
20008	(2666, 3)
32216	(1602, 3)
33761	(2438, 3)
34221	(1494, 2)
33547	(6109, 7)
25005	(2907, 2)
25175	(2308, 3)
15933	(1185, 1)
31618	(4251, 4)
26791	(919, 1)
26372	(624, 2)
15057	(387, 1)
30282	(2739, 3)
34206	(3120, 3)
16953	(383, 1)
20841	(1505, 1)
28740	(421, 1)
29801	(1647, 2)
29381	(694, 2)
34358	(3112, 4)
20128	(1057, 1)
30412	(4831, 4)
25424	(3299, 5)
18363	(2870, 2)
33908	(1097, 2)
19989	(529, 1)
32917	(2144, 3)
32083	(1264, 1)
21541	(281, 1)
33929	(4696, 7)
35292	(10105, 9)
35588	(5215, 4)
16830	(1800, 3)
31410	(641, 1)
18412	(875, 2)
30060	(456, 2)
17623	(1933, 1)
33922	(8777, 4)
27871	(222, 1)
31074	(3012, 4)
30832	(1563, 2)
18781	(3170, 2)
15374	(526, 1)
14934	(2900, 3)
15751	(1856, 2)
25745	(7433, 8)
15994	(4518, 6)
15155	(1394, 2)
30184	(1379, 2)
16237	(1684, 1)
16779	(2271, 3)
25329	(1832, 2)
15436	(1486, 1)
27280	(2158, 4)
31085	(2111, 4)
16221	(1257, 2)
32318	(3455, 2)
25721	(1638, 1)
35096	(469, 4)
34326	(3214, 5)
28687	(1584, 2)
31153	(1684, 3)
28798	(578, 2)
32329	(840, 2)
25957	(878, 2)
32555	(882, 3)
25662	(1040, 2)
24734	(283, 2)
17691	(1402, 3)
28880	(1354, 2)
35598	(1587, 3)
18422	(389, 1)
27123	(2699, 4)
17510	(911, 1)
30234	(327, 1)
31415	(1749, 3)
27856	(3868, 4)
30577	(11490, 5)
33836	(458, 1)
28967	(5887, 2)
30000	(419, 2)
20035	(593, 1)
20579	(275, 1)
25235	(756, 1)
14717	(3445, 4)
35065	(1551, 2)
21595	(1772, 2)
32335	(744, 2)
19089	(1389, 1)
34289	(2485, 3)
31789	(2483, 3)
27603	(2445, 3)
19740	(3211, 3)
20856	(764, 1)
25606	(599, 1)
26883	(1353, 2)
25296	(3823, 2)
18526	(744, 2)
34178	(417, 2)
31412	(4531, 4)
34224	(2490, 3)
30907	(3276, 2)
33467	(1232, 2)
31317	(779, 1)
32321	(4202, 4)
35126	(4275, 3)
33269	(1332, 1)
30867	(1037, 1)
27956	(473, 1)
27626	(2141, 4)
34180	(1344, 2)
26922	(2021, 2)
17190	(3835, 3)
29747	(1352, 1)
14639	(3004, 3)
17450	(2137, 2)
32240	(2417, 4)
35049	(2433, 2)
34967	(887, 1)
25766	(2786, 2)
30525	(5940, 5)
31195	(337, 3)
30631	(3267, 4)
34409	(5033, 5)
30009	(1408, 4)
24867	(3132, 2)
32704	(918, 3)
18061	(4275, 4)
33838	(2225, 2)
31446	(3962, 5)
33449	(523, 1)
19318	(2067, 2)
20084	(1525, 1)
32345	(1350, 1)
34332	(182, 1)
32888	(565, 1)
32886	(1056, 2)
17008	(984, 2)
32639	(5949, 6)
33149	(642, 1)
29966	(410, 1)
29705	(5667, 4)
33442	(1611, 4)
25714	(3114, 2)
34266	(343, 1)
27955	(5378, 2)
26082	(1977, 2)
17894	(653, 2)
35390	(1568, 2)
20010	(1491, 2)
32223	(3553, 4)
31054	(1614, 3)
31955	(304, 1)
30696	(2532, 4)
33329	(212, 1)
14759	(1789, 3)
29754	(399, 1)
21414	(534, 1)
26944	(767, 2)
15434	(3736, 2)
15019	(13157, 5)
33629	(316, 1)
20137	(1921, 2)
27353	(2338, 2)
31036	(1017, 2)
35339	(2468, 3)
31608	(3501, 3)
21212	(1400, 2)
33041	(157, 1)
28034	(1055, 1)
19250	(2047, 2)
32487	(1116, 1)
27297	(2963, 2)
33887	(5710, 5)
32259	(722, 2)
35077	(989, 2)
34073	(3079, 4)
26096	(240, 1)
29011	(813, 2)
29791	(1641, 4)
25706	(284, 1)
31896	(403, 1)
30178	(319, 1)
18790	(2508, 3)
33118	(2770, 4)
17879	(2101, 2)
28958	(7089, 3)
35129	(3869, 2)
30276	(1592, 4)
26585	(992, 1)
15733	(3225, 2)
20111	(1080, 1)
35388	(2903, 3)
20746	(165, 1)
18435	(113, 1)
30331	(550, 1)
15439	(532, 1)
31200	(1571, 3)
32501	(1359, 3)
27443	(2022, 2)
21340	(3591, 3)
15356	(4193, 2)
27263	(1526, 3)
