20626	(1160, 2)
35124	(1460, 3)
16423	(559, 1)
30688	(1411, 2)
29559	(285, 1)
33481	(160, 1)
33036	(854, 1)
32163	(193, 1)
31151	(1338, 2)
34266	(954, 2)
31193	(208, 1)
33468	(1135, 3)
28503	(508, 1)
27732	(3390, 4)
31782	(650, 1)
25382	(1295, 3)
31500	(3418, 4)
32701	(1145, 1)
32125	(592, 1)
30098	(661, 1)
33877	(987, 2)
34927	(307, 1)
18694	(1491, 2)
26875	(1674, 1)
18449	(1503, 2)
20160	(1720, 1)
34260	(1955, 1)
32683	(882, 2)
31185	(650, 2)
32466	(189, 1)
14676	(659, 1)
34180	(529, 2)
26440	(1390, 1)
18236	(649, 1)
19289	(1648, 2)
28114	(966, 2)
27449	(824, 2)
19143	(1352, 2)
33301	(389, 1)
35387	(1857, 2)
14705	(1926, 2)
26811	(3709, 1)
16514	(1093, 2)
24903	(510, 1)
17154	(212, 1)
17551	(3008, 4)
34020	(2690, 3)
26065	(589, 1)
21046	(495, 1)
34418	(2902, 4)
16914	(773, 1)
16592	(427, 2)
16820	(1134, 1)
17106	(580, 2)
28031	(1316, 3)
21067	(1819, 4)
26887	(358, 1)
16296	(864, 1)
31995	(288, 2)
35122	(1398, 3)
30123	(398, 1)
30600	(2357, 4)
35011	(1339, 2)
31387	(799, 1)
20189	(251, 1)
34051	(1440, 2)
35249	(289, 1)
35592	(3301, 4)
34971	(2168, 2)
32864	(528, 3)
16998	(290, 1)
33890	(3752, 4)
31968	(158, 1)
33856	(473, 1)
33469	(1156, 2)
16867	(235, 1)
20268	(313, 1)
34045	(687, 1)
35020	(2788, 2)
20909	(725, 2)
32332	(1637, 3)
15339	(3610, 2)
25553	(1054, 1)
34034	(1178, 1)
20025	(306, 1)
14537	(1018, 2)
15660	(974, 1)
15549	(787, 1)
20970	(2289, 2)
35588	(375, 1)
30500	(857, 1)
32874	(970, 2)
31673	(3062, 3)
32615	(1008, 1)
15569	(820, 2)
17528	(1671, 3)
19164	(850, 1)
28126	(1251, 2)
34187	(1947, 5)
32833	(558, 2)
34181	(257, 1)
28900	(112, 1)
30625	(267, 1)
25714	(2446, 4)
28772	(1230, 4)
34191	(1138, 2)
32764	(1250, 2)
32012	(381, 1)
31171	(1269, 2)
29813	(269, 1)
32784	(234, 1)
28201	(436, 2)
35223	(2579, 2)
33738	(796, 2)
28005	(356, 1)
33837	(1689, 3)
34394	(466, 1)
25526	(1390, 3)
31503	(3729, 5)
34292	(465, 2)
34338	(1382, 1)
35150	(572, 2)
33888	(1190, 1)
20607	(2625, 2)
32487	(1124, 4)
27852	(668, 1)
34995	(1881, 2)
