29616	(626, 1)
34237	(1970, 2)
17811	(5394, 4)
32981	(10289, 8)
17913	(4060, 4)
17098	(1026, 2)
34286	(1167, 2)
28815	(1504, 2)
30841	(2470, 2)
16524	(989, 2)
34294	(433, 2)
35215	(2999, 2)
25682	(3153, 2)
30636	(4596, 2)
34398	(5217, 4)
30937	(3213, 4)
31659	(613, 1)
28294	(483, 1)
18772	(549, 1)
33653	(287, 1)
25914	(380, 1)
19116	(932, 1)
25663	(331, 1)
21215	(273, 2)
27733	(1940, 2)
27070	(3053, 2)
32551	(1790, 3)
28868	(2876, 2)
25132	(652, 2)
27895	(3742, 3)
35165	(476, 1)
16950	(1672, 4)
34995	(3014, 4)
31989	(2000, 2)
18391	(2022, 2)
29097	(271, 1)
25434	(241, 1)
20239	(2658, 1)
30041	(2816, 3)
33824	(855, 1)
29803	(866, 2)
29987	(1056, 2)
21546	(1974, 2)
25818	(1608, 2)
35264	(3959, 3)
31100	(2613, 4)
21343	(2087, 3)
20867	(1885, 1)
18042	(1355, 2)
27946	(949, 1)
19213	(1786, 1)
16925	(1724, 1)
27982	(3559, 4)
32088	(1314, 3)
26525	(1550, 1)
27367	(139, 1)
31030	(484, 2)
25554	(1208, 1)
29724	(1054, 1)
33243	(541, 2)
32726	(765, 2)
21406	(878, 2)
18968	(652, 2)
18348	(2346, 3)
28338	(5078, 5)
33775	(5881, 6)
19964	(1499, 3)
14689	(4275, 3)
18335	(5589, 6)
27568	(402, 1)
18427	(450, 2)
19731	(1721, 2)
16599	(711, 1)
28144	(950, 3)
21239	(2574, 2)
20745	(248, 1)
35441	(3706, 3)
21608	(840, 1)
33605	(2343, 2)
18764	(3958, 4)
31417	(818, 2)
32086	(2107, 3)
29888	(4435, 3)
27141	(852, 2)
29316	(1473, 2)
28322	(320, 1)
30561	(1146, 2)
30197	(5257, 3)
35158	(1668, 4)
19310	(3906, 4)
34290	(3582, 2)
34047	(6955, 6)
30164	(857, 2)
30368	(561, 1)
27076	(5194, 4)
33129	(2371, 3)
34178	(4885, 3)
33973	(4699, 4)
18467	(880, 2)
25715	(1000, 1)
34349	(1022, 2)
30199	(433, 1)
16220	(741, 2)
27174	(1453, 2)
28989	(2098, 2)
30054	(2167, 2)
32263	(557, 1)
32361	(497, 2)
14772	(2879, 3)
30302	(1191, 3)
25040	(1806, 2)
32666	(1715, 3)
33612	(994, 1)
18271	(585, 1)
33982	(2245, 3)
28345	(2032, 1)
17049	(146, 1)
28862	(1011, 2)
32373	(310, 1)
27017	(1415, 1)
28510	(878, 1)
21254	(433, 1)
19526	(357, 1)
27092	(2254, 3)
19683	(2558, 4)
31964	(1464, 2)
26499	(457, 1)
18716	(2124, 2)
29684	(297, 2)
34954	(1402, 3)
29028	(1699, 4)
32261	(5415, 4)
33563	(3418, 4)
30591	(1547, 4)
19356	(634, 1)
17579	(3258, 4)
35178	(297, 1)
34187	(4959, 6)
19629	(1008, 2)
25877	(2190, 4)
26596	(2506, 4)
31626	(636, 2)
26980	(4492, 4)
16737	(1024, 2)
31855	(543, 2)
21500	(798, 1)
28702	(202, 1)
33157	(4016, 3)
17834	(377, 1)
26368	(758, 2)
35253	(5486, 7)
25960	(348, 1)
27572	(2873, 4)
28739	(1164, 2)
27607	(1742, 1)
26618	(2214, 2)
19720	(1509, 2)
34907	(7930, 4)
20775	(1279, 2)
17201	(2541, 2)
33306	(695, 1)
18976	(3495, 2)
30460	(1433, 4)
32336	(1824, 3)
19092	(993, 1)
35374	(1528, 3)
15031	(2612, 2)
28166	(4855, 4)
17106	(2135, 1)
19988	(3896, 3)
24934	(3261, 2)
28457	(3184, 4)
26809	(632, 1)
16107	(1827, 1)
35325	(1821, 1)
19271	(935, 2)
32571	(625, 2)
14967	(2736, 2)
27840	(4210, 3)
21213	(281, 1)
25734	(1445, 2)
31795	(4533, 4)
21335	(248, 1)
16700	(299, 2)
33997	(3194, 5)
20307	(1623, 2)
21699	(6127, 4)
34296	(1116, 2)
30275	(2971, 4)
35326	(4343, 4)
25802	(1581, 2)
16781	(4402, 4)
25927	(2407, 2)
31420	(9238, 6)
29371	(6399, 2)
32200	(5594, 2)
29789	(4433, 3)
17357	(2389, 2)
35094	(3612, 4)
20206	(3980, 2)
20878	(887, 1)
33830	(832, 1)
28198	(749, 2)
30869	(2347, 3)
18134	(200, 1)
33040	(4596, 3)
26447	(2149, 2)
18448	(1297, 1)
34931	(2200, 2)
30486	(605, 2)
27913	(244, 1)
35309	(4816, 9)
16657	(1957, 2)
24911	(3450, 4)
32757	(1052, 2)
17791	(1905, 2)
24950	(3456, 2)
28824	(3557, 4)
29787	(227, 1)
34077	(1865, 2)
15762	(1394, 4)
33467	(6546, 4)
30328	(1173, 2)
31582	(5610, 2)
34048	(4752, 5)
33002	(911, 1)
34914	(6303, 7)
14922	(754, 1)
31632	(861, 3)
33689	(2868, 4)
19949	(274, 1)
25352	(308, 1)
25163	(1447, 1)
20340	(617, 1)
17465	(1852, 2)
27355	(638, 2)
18521	(2136, 6)
18744	(199, 1)
25739	(1058, 2)
29074	(1884, 3)
33748	(1221, 2)
28316	(1265, 2)
16623	(1386, 2)
33899	(3616, 3)
33759	(1551, 2)
34928	(1818, 3)
33656	(4675, 4)
27801	(2072, 2)
33844	(1379, 1)
33447	(4590, 6)
20178	(1602, 1)
28037	(1731, 2)
29738	(1182, 3)
35301	(1920, 3)
26904	(1224, 5)
33593	(1797, 2)
20592	(2186, 4)
32552	(1507, 2)
