25979	(1006, 2)
31099	(2817, 3)
24956	(1955, 3)
31380	(1137, 2)
28055	(929, 1)
33447	(953, 2)
26960	(901, 1)
31502	(5533, 4)
26607	(922, 1)
16442	(925, 1)
34197	(603, 1)
19919	(7021, 8)
33994	(812, 3)
21180	(2514, 3)
28757	(742, 3)
30160	(1167, 2)
35090	(2081, 3)
28925	(219, 1)
25904	(968, 1)
26603	(442, 1)
25823	(851, 2)
30172	(2286, 2)
34000	(1231, 2)
35159	(1649, 2)
20775	(3853, 3)
35293	(1736, 4)
16006	(3486, 3)
25632	(569, 1)
32355	(1911, 2)
28225	(3853, 4)
30925	(2517, 5)
21256	(780, 2)
33871	(6502, 6)
28654	(639, 2)
31084	(742, 1)
30210	(2321, 3)
25811	(6920, 6)
19570	(824, 1)
27849	(4936, 4)
19757	(2685, 3)
19830	(1181, 4)
28462	(1429, 3)
27027	(2726, 3)
26809	(1245, 1)
15745	(1062, 2)
31540	(4002, 3)
33858	(3150, 6)
30020	(1790, 2)
29857	(3496, 5)
34354	(1334, 3)
28316	(1660, 2)
14570	(441, 1)
31046	(2214, 3)
30514	(516, 1)
30893	(3498, 2)
28855	(2483, 2)
30461	(7482, 6)
25815	(1978, 2)
19052	(2285, 3)
35108	(2185, 3)
28338	(620, 2)
25868	(501, 2)
30623	(211, 1)
29910	(944, 2)
26478	(1127, 2)
34038	(1632, 2)
30469	(2830, 4)
15140	(570, 2)
28572	(443, 1)
18680	(2526, 4)
17939	(298, 2)
32218	(6507, 4)
28852	(984, 2)
28645	(1224, 2)
31425	(1524, 3)
21155	(418, 2)
25452	(1905, 2)
16024	(2680, 2)
32930	(207, 1)
18496	(174, 1)
31593	(296, 1)
27428	(1429, 2)
25864	(219, 1)
20690	(725, 2)
15016	(1086, 1)
31078	(2521, 4)
34967	(2552, 4)
35289	(881, 2)
34407	(5760, 5)
19787	(159, 1)
31408	(256, 1)
15638	(3963, 4)
18282	(376, 1)
33175	(1269, 2)
30726	(1741, 2)
32194	(1662, 2)
30989	(1526, 4)
33780	(1713, 2)
17231	(953, 1)
28629	(315, 1)
25102	(70, 1)
31853	(211, 1)
34393	(4036, 5)
34013	(1863, 3)
26718	(984, 2)
35303	(5918, 8)
29892	(545, 1)
35161	(7074, 6)
26700	(3612, 6)
33803	(4666, 6)
35219	(1920, 2)
14938	(5372, 6)
27090	(1691, 4)
33882	(3556, 2)
15254	(2783, 3)
17711	(3710, 4)
26525	(1773, 4)
33938	(2242, 2)
17088	(1118, 2)
14627	(317, 1)
26849	(541, 2)
15522	(1077, 1)
34348	(4041, 4)
31645	(1366, 2)
30379	(2709, 2)
35032	(3935, 6)
33955	(5626, 6)
33984	(1913, 2)
31965	(181, 1)
20659	(580, 2)
32547	(2272, 4)
18787	(671, 2)
17825	(1550, 2)
34039	(2930, 4)
25078	(2169, 2)
19362	(6208, 5)
35220	(2966, 4)
30445	(3000, 3)
33106	(851, 1)
33592	(787, 2)
18102	(1656, 2)
34998	(12696, 6)
32572	(8706, 4)
19607	(730, 2)
