17361	(1708, 2)
27256	(158, 1)
35378	(1236, 1)
29136	(2399, 3)
32962	(982, 2)
30003	(757, 2)
20564	(2520, 4)
35319	(1882, 2)
19223	(1514, 2)
35008	(3498, 5)
30757	(1538, 3)
32383	(1219, 4)
28402	(1849, 1)
19427	(2641, 4)
30558	(7444, 5)
25232	(2345, 3)
30751	(1923, 3)
20724	(2916, 2)
27047	(807, 1)
17936	(449, 1)
17295	(1696, 3)
27284	(941, 2)
27674	(1298, 1)
29998	(1868, 2)
33912	(4242, 5)
31308	(867, 3)
34347	(428, 1)
33199	(986, 2)
24956	(4624, 4)
34389	(1942, 3)
34303	(468, 1)
31172	(1514, 2)
35225	(1098, 2)
27558	(1027, 1)
33856	(1313, 1)
15718	(2177, 2)
34313	(5080, 6)
19570	(3035, 5)
18567	(1617, 3)
32032	(693, 2)
33928	(772, 2)
33765	(673, 1)
18008	(1274, 2)
18621	(1986, 4)
27964	(970, 2)
31980	(1069, 2)
14700	(2347, 2)
21359	(3988, 4)
26617	(5476, 6)
26611	(1088, 2)
33000	(270, 1)
33737	(1261, 2)
29902	(1135, 2)
33216	(732, 1)
32381	(344, 1)
35080	(1323, 1)
18164	(1527, 2)
19525	(6541, 6)
30218	(2541, 2)
35364	(2353, 4)
28133	(2967, 2)
25593	(2953, 3)
26898	(1542, 1)
19467	(555, 2)
17346	(2785, 2)
19415	(1704, 2)
28661	(1302, 2)
19586	(187, 1)
17261	(1340, 2)
25792	(3633, 3)
32820	(499, 2)
17300	(983, 3)
35589	(928, 2)
30240	(1379, 1)
35285	(84, 1)
31018	(4874, 4)
33842	(698, 2)
27494	(2494, 2)
30103	(608, 2)
32554	(2866, 5)
33981	(2643, 4)
35373	(2377, 3)
32462	(1524, 4)
30959	(3348, 6)
14909	(294, 1)
32914	(2166, 3)
31527	(259, 1)
20751	(686, 2)
16642	(5823, 5)
32856	(7120, 3)
17810	(1790, 4)
25856	(1380, 2)
30239	(1058, 2)
35109	(1432, 3)
31664	(3698, 7)
19984	(815, 2)
15063	(591, 1)
32183	(4487, 5)
28649	(753, 1)
35368	(801, 1)
19130	(2212, 3)
25512	(925, 3)
19155	(481, 1)
33962	(2225, 4)
30984	(1684, 5)
33834	(2921, 6)
25634	(234, 1)
15194	(770, 1)
28220	(1165, 1)
30913	(2001, 2)
17636	(6907, 5)
14603	(5963, 2)
30117	(1137, 1)
26858	(209, 1)
31502	(2851, 5)
25927	(814, 1)
17413	(350, 2)
26427	(717, 1)
32405	(3724, 6)
31361	(2000, 3)
33660	(1063, 1)
33967	(397, 1)
32558	(1637, 2)
35196	(1326, 2)
27028	(1970, 4)
33379	(2468, 3)
35170	(1006, 1)
16676	(701, 2)
29984	(6122, 4)
19639	(464, 2)
33423	(2255, 3)
20087	(141, 1)
16810	(1365, 2)
25274	(2106, 3)
27846	(848, 1)
17444	(553, 2)
34984	(1176, 2)
18877	(1754, 3)
21688	(477, 2)
30540	(2675, 4)
32806	(1192, 2)
14728	(894, 1)
18967	(843, 2)
14595	(2451, 3)
28351	(1176, 2)
33547	(2213, 6)
34245	(1449, 2)
32430	(1662, 4)
29913	(3567, 3)
34034	(3795, 4)
32587	(2745, 2)
15081	(1140, 2)
33578	(2217, 2)
14612	(5378, 5)
15224	(1393, 2)
30832	(1358, 2)
29152	(3255, 3)
34263	(7002, 2)
34199	(717, 2)
30356	(777, 1)
34376	(338, 1)
27487	(1712, 2)
33325	(160, 1)
25051	(1479, 1)
17056	(1779, 3)
